hrm_mean,hrm_min,hrm_max,hrm_med,hrm_var,hrm_kurtosis,hrm_skew,hrm_p10,hrm_p90,accel_mean,accel_min,accel_max,accel_med,accel_var,accel_kurtosis,accel_skew,accel_p10,accel_p90,label
60.067,59.0,61.0,60.0,0.396,-0.489,-0.051,59.0,61.0,9.853,9.831,9.873,9.851,0.0,-0.959,0.025,9.837,9.87,deep
60.3,59.0,62.0,60.0,1.477,-1.483,0.303,59.0,62.0,9.857,9.832,9.882,9.857,0.0,-0.143,0.083,9.844,9.873,deep
61.067,59.0,62.0,62.0,1.329,-0.951,-0.783,59.0,62.0,9.858,9.833,9.88,9.858,0.0,0.396,-0.006,9.848,9.871,deep
59.467,58.0,60.0,59.5,0.316,-0.822,-0.433,59.0,60.0,9.861,9.839,9.884,9.858,0.0,-0.489,0.035,9.851,9.876,deep
60.6,60.0,61.0,61.0,0.24,-1.833,-0.408,60.0,61.0,9.857,9.829,9.895,9.856,0.0,0.78,0.484,9.841,9.873,deep
61.0,61.0,61.0,61.0,0.0,-3.0,0.0,61.0,61.0,9.86,9.83,9.881,9.864,0.0,-0.235,-0.769,9.841,9.873,deep
60.0,59.0,61.0,60.0,0.333,0.0,0.0,59.0,61.0,9.858,9.834,9.879,9.856,0.0,-0.978,0.055,9.843,9.876,deep
59.9,59.0,61.0,60.0,0.557,-1.192,0.164,59.0,61.0,9.856,9.832,9.88,9.856,0.0,0.193,0.164,9.845,9.867,deep
59.8,59.0,61.0,60.0,0.493,-0.96,0.3,59.0,61.0,9.863,9.839,9.884,9.864,0.0,-0.737,-0.298,9.845,9.88,deep
60.967,60.0,61.0,61.0,0.032,25.034,-5.199,61.0,61.0,9.862,9.842,9.884,9.865,0.0,-1.117,-0.116,9.846,9.874,deep
59.967,59.0,61.0,60.0,0.566,-1.23,0.055,59.0,61.0,9.861,9.842,9.894,9.861,0.0,-0.068,0.435,9.846,9.873,deep
59.9,59.0,61.0,60.0,0.69,-1.526,0.188,59.0,61.0,9.794,7.884,10.343,9.861,0.144,18.576,-4.207,9.836,9.882,light
62.7,59.0,67.0,63.0,5.543,-1.147,-0.16,59.9,66.0,9.833,9.61,10.39,9.83,0.014,14.624,3.099,9.799,9.85,wake
59.8,58.0,63.0,59.0,2.96,-1.307,0.429,58.0,62.0,9.824,9.766,9.86,9.829,0.0,1.122,-1.033,9.8,9.843,wake
57.033,56.0,59.0,57.0,1.232,-1.202,0.519,56.0,59.0,9.838,9.793,9.865,9.84,0.0,1.08,-0.711,9.822,9.856,wake
57.533,57.0,58.0,58.0,0.249,-1.982,-0.134,57.0,58.0,9.834,9.806,9.883,9.829,0.0,1.633,0.89,9.818,9.849,wake
59.033,58.0,61.0,59.0,0.899,-1.422,0.168,58.0,60.0,9.843,9.806,9.867,9.845,0.0,0.436,-0.699,9.825,9.859,wake
57.933,57.0,60.0,57.0,1.329,-0.951,0.783,57.0,60.0,9.85,9.821,9.881,9.85,0.0,-0.564,0.251,9.829,9.869,wake
58.267,57.0,60.0,58.0,0.996,-0.825,0.454,57.0,60.0,9.845,9.82,9.871,9.845,0.0,-1.251,-0.121,9.823,9.862,wake
57.3,56.0,58.0,58.0,0.677,-1.261,-0.604,56.0,58.0,9.845,9.811,9.884,9.843,0.0,0.731,0.151,9.824,9.861,wake
57.367,56.0,60.0,57.0,1.366,0.224,1.012,56.0,59.1,9.853,9.824,9.874,9.854,0.0,-0.929,-0.364,9.833,9.871,wake
59.167,58.0,60.0,59.0,0.339,-0.263,-0.038,58.9,60.0,9.849,9.815,9.887,9.846,0.0,-0.726,0.187,9.831,9.873,wake
58.7,58.0,60.0,58.0,0.677,-1.261,0.604,58.0,60.0,9.855,9.832,9.876,9.855,0.0,-0.46,-0.383,9.839,9.866,wake
58.533,58.0,59.0,59.0,0.249,-1.982,-0.134,58.0,59.0,9.852,9.806,9.877,9.855,0.0,0.905,-0.672,9.836,9.869,wake
58.933,58.0,59.0,59.0,0.062,10.071,-3.474,59.0,59.0,9.854,9.808,9.888,9.856,0.0,0.567,-0.275,9.837,9.877,wake
58.333,58.0,59.0,58.0,0.222,-1.5,0.707,58.0,59.0,9.855,9.808,9.899,9.853,0.0,-0.207,-0.127,9.827,9.882,wake
58.233,58.0,59.0,58.0,0.179,-0.41,1.261,58.0,59.0,9.858,9.829,9.89,9.858,0.0,-0.136,0.255,9.838,9.879,wake
58.733,57.0,59.0,59.0,0.262,2.273,-1.772,58.0,59.0,9.858,9.819,9.901,9.859,0.0,-0.216,-0.002,9.834,9.879,wake
57.867,57.0,58.0,58.0,0.116,2.654,-2.157,57.0,58.0,9.862,9.824,9.903,9.863,0.0,-0.29,0.1,9.841,9.88,wake
57.833,57.0,59.0,58.0,0.206,0.758,-0.636,57.0,58.0,9.863,9.825,9.897,9.869,0.0,-0.512,-0.426,9.84,9.883,wake
58.333,57.0,59.0,59.0,0.689,-1.205,-0.687,57.0,59.0,9.859,9.815,9.894,9.861,0.0,0.689,-0.425,9.843,9.879,wake
57.633,57.0,58.0,58.0,0.232,-1.694,-0.553,57.0,58.0,9.864,9.846,9.885,9.862,0.0,-0.994,0.126,9.85,9.877,wake
57.833,57.0,58.0,58.0,0.139,1.2,-1.789,57.0,58.0,9.863,9.839,9.89,9.865,0.0,-1.055,0.018,9.845,9.88,wake
58.4,58.0,59.0,58.0,0.24,-1.833,0.408,58.0,59.0,9.863,9.831,9.902,9.861,0.0,-0.271,0.295,9.844,9.885,wake
58.267,58.0,59.0,58.0,0.196,-0.886,1.055,58.0,59.0,9.867,9.827,9.908,9.867,0.0,-0.051,0.203,9.848,9.889,wake
58.8,58.0,60.0,59.0,0.693,-1.451,0.388,58.0,60.0,9.859,9.82,9.885,9.858,0.0,-0.219,-0.287,9.843,9.88,wake
58.5,58.0,59.0,58.5,0.25,-2.0,0.0,58.0,59.0,9.871,9.848,9.9,9.87,0.0,-0.486,0.438,9.856,9.895,wake
57.9,57.0,58.0,58.0,0.09,5.111,-2.667,57.9,58.0,9.865,9.839,9.889,9.869,0.0,-1.104,-0.229,9.847,9.882,wake
57.233,57.0,58.0,57.0,0.179,-0.41,1.261,57.0,58.0,9.867,9.839,9.889,9.87,0.0,-0.846,-0.31,9.849,9.882,wake
58.167,57.0,59.0,58.0,0.472,-0.893,-0.228,57.0,59.0,9.872,9.837,9.905,9.871,0.0,-0.312,-0.065,9.852,9.891,deep
58.267,57.0,59.0,58.0,0.596,-1.163,-0.498,57.0,59.0,9.872,9.835,9.904,9.872,0.0,-0.497,-0.094,9.85,9.893,deep
58.833,58.0,60.0,59.0,0.606,-1.294,0.299,58.0,60.0,9.866,9.838,9.89,9.865,0.0,-0.523,0.052,9.851,9.881,deep
58.333,57.0,60.0,58.0,0.889,-0.656,0.486,57.0,60.0,9.87,9.848,9.893,9.871,0.0,-0.395,0.15,9.855,9.884,deep
57.733,56.0,59.0,57.0,0.996,-1.39,0.15,57.0,59.0,9.866,9.831,9.893,9.864,0.0,-0.323,-0.1,9.85,9.883,deep
59.0,58.0,60.0,59.0,0.467,-0.857,0.0,58.0,60.0,9.873,9.848,9.893,9.871,0.0,-0.299,-0.117,9.863,9.887,deep
58.0,58.0,58.0,58.0,0.0,-3.0,0.0,58.0,58.0,9.874,9.846,9.904,9.874,0.0,-0.676,0.338,9.859,9.894,deep
58.9,57.0,60.0,59.0,0.957,-1.225,-0.227,58.0,60.0,9.87,9.834,9.912,9.871,0.0,-0.21,0.244,9.85,9.891,deep
57.733,57.0,59.0,57.0,0.729,-1.416,0.539,57.0,59.0,9.876,9.845,9.904,9.873,0.0,-0.528,-0.169,9.858,9.894,deep
58.367,58.0,59.0,58.0,0.232,-1.694,0.553,58.0,59.0,9.872,9.844,9.893,9.874,0.0,-0.627,-0.351,9.855,9.886,deep
58.833,58.0,59.0,59.0,0.139,1.2,-1.789,58.0,59.0,9.872,9.84,9.906,9.872,0.0,-0.429,-0.033,9.855,9.895,deep
58.7,58.0,59.0,59.0,0.21,-1.238,-0.873,58.0,59.0,9.872,9.852,9.902,9.873,0.0,-0.853,0.143,9.854,9.892,deep
59.333,57.0,61.0,59.5,1.289,-1.083,-0.132,58.0,61.0,9.871,9.844,9.903,9.872,0.0,-0.131,0.288,9.854,9.888,deep
59.167,57.0,60.0,59.0,0.739,-0.593,-0.641,58.0,60.0,9.874,9.852,9.896,9.874,0.0,-0.46,-0.038,9.859,9.886,deep
60.033,59.0,63.0,60.0,1.099,2.021,1.496,59.0,61.1,9.839,8.292,10.547,9.866,0.146,7.099,-1.96,9.562,10.24,light
60.7,59.0,63.0,61.0,1.01,0.009,0.43,59.9,62.0,9.827,9.663,9.909,9.842,0.004,0.435,-1.034,9.727,9.885,wake
57.767,56.0,61.0,57.0,4.112,-1.324,0.607,56.0,61.0,9.836,9.683,9.888,9.836,0.001,7.047,-2.157,9.811,9.871,wake
56.567,55.0,58.0,56.0,0.979,-1.082,0.125,55.0,58.0,9.827,9.697,9.899,9.824,0.001,3.092,-1.078,9.794,9.863,wake
58.067,57.0,59.0,58.0,0.529,-1.106,-0.102,57.0,59.0,9.839,9.771,9.894,9.843,0.001,0.055,-0.371,9.802,9.867,wake
58.167,58.0,59.0,58.0,0.139,1.2,1.789,58.0,59.0,9.828,9.773,9.872,9.828,0.0,0.051,-0.23,9.801,9.858,wake
58.267,57.0,60.0,58.0,0.796,-0.93,0.016,57.0,59.0,9.824,9.703,9.895,9.823,0.001,1.906,-0.701,9.786,9.866,wake
59.133,59.0,60.0,59.0,0.116,2.654,2.157,59.0,60.0,9.836,9.724,9.913,9.837,0.002,0.001,-0.424,9.773,9.882,wake
58.833,58.0,60.0,59.0,0.472,-0.893,0.228,58.0,60.0,9.833,9.73,9.887,9.839,0.001,1.589,-0.941,9.807,9.872,wake
58.733,58.0,60.0,58.0,0.729,-1.416,0.539,58.0,60.0,9.833,9.731,9.912,9.84,0.001,2.022,-0.825,9.797,9.858,wake
59.1,58.0,61.0,59.0,0.957,-0.526,0.654,58.0,61.0,9.835,9.751,9.89,9.839,0.001,0.041,-0.653,9.794,9.871,wake
59.3,59.0,61.0,59.0,0.277,1.447,1.539,59.0,60.0,9.788,9.071,9.969,9.838,0.034,6.937,-2.697,9.672,9.903,wake
57.533,56.0,59.0,57.5,0.716,-0.618,0.061,56.9,59.0,9.825,9.701,9.912,9.832,0.002,0.44,-0.725,9.765,9.874,wake
57.3,57.0,58.0,57.0,0.21,-1.238,0.873,57.0,58.0,9.829,9.728,9.92,9.827,0.001,2.464,-0.012,9.796,9.853,wake
56.2,54.0,58.0,56.0,2.093,-1.357,-0.153,54.0,58.0,9.816,9.735,9.877,9.824,0.001,0.339,-0.892,9.767,9.846,wake
54.5,53.0,56.0,54.0,0.65,-0.485,0.382,54.0,56.0,9.829,9.734,9.92,9.833,0.002,0.383,-0.249,9.767,9.862,wake
57.067,54.0,60.0,56.5,4.862,-1.602,0.307,55.0,60.0,9.832,9.779,9.871,9.831,0.0,-0.269,-0.311,9.806,9.863,wake
59.4,58.0,60.0,60.0,0.707,-1.034,-0.862,58.0,60.0,9.823,9.779,9.858,9.824,0.0,-0.18,-0.482,9.788,9.846,wake
55.667,55.0,58.0,55.0,0.756,-0.145,1.004,55.0,57.0,9.829,9.747,9.885,9.832,0.001,0.518,-0.836,9.782,9.863,wake
58.467,56.0,60.0,59.0,1.649,-0.867,-0.54,56.9,60.0,9.824,9.777,9.866,9.817,0.001,-1.163,0.085,9.791,9.86,wake
60.067,58.0,62.0,60.0,1.396,-0.628,-0.129,58.0,62.0,9.828,9.727,9.913,9.831,0.002,0.548,-0.53,9.767,9.879,wake
57.3,55.0,61.0,56.0,5.743,-1.391,0.56,55.0,61.0,9.825,9.763,9.888,9.826,0.001,-0.142,-0.181,9.787,9.86,wake
56.0,56.0,56.0,56.0,0.0,-3.0,0.0,56.0,56.0,9.828,9.756,9.878,9.833,0.001,0.258,-0.688,9.795,9.859,wake
56.233,56.0,57.0,56.0,0.179,-0.41,1.261,56.0,57.0,9.834,9.751,9.937,9.834,0.001,2.011,0.491,9.8,9.868,wake
56.033,55.0,57.0,56.0,0.499,-0.996,-0.047,55.0,57.0,9.831,9.752,9.901,9.832,0.001,2.092,-0.285,9.801,9.853,wake
55.6,55.0,57.0,56.0,0.307,-0.896,0.188,55.0,56.0,9.839,9.793,9.904,9.835,0.001,0.301,0.491,9.805,9.867,wake
56.433,56.0,57.0,56.0,0.246,-1.928,0.269,56.0,57.0,9.831,9.737,9.894,9.83,0.001,1.232,-0.589,9.797,9.868,wake
57.133,56.0,58.0,57.0,0.249,0.601,0.253,57.0,58.0,9.826,9.761,9.878,9.835,0.001,-0.619,-0.562,9.784,9.858,wake
60.033,58.0,62.0,60.0,1.966,-1.26,0.086,58.0,62.0,9.835,9.806,9.863,9.838,0.0,-1.112,-0.126,9.813,9.857,wake
56.667,54.0,58.0,57.0,2.022,-1.107,-0.582,54.9,58.0,9.831,9.745,9.914,9.83,0.002,0.301,-0.279,9.786,9.87,wake
53.633,53.0,54.0,54.0,0.232,-1.694,-0.553,53.0,54.0,9.834,9.749,9.881,9.839,0.001,1.667,-1.084,9.801,9.859,wake
56.033,53.0,59.0,56.0,3.766,-1.232,-0.129,53.0,58.1,9.834,9.756,9.871,9.831,0.001,2.54,-1.07,9.813,9.86,wake
57.6,55.0,59.0,58.0,1.44,-0.136,-0.815,55.9,59.0,9.836,9.769,9.925,9.84,0.001,0.969,0.021,9.788,9.866,wake
55.8,53.0,60.0,55.0,7.027,-1.343,0.484,53.0,60.0,9.825,9.756,9.87,9.831,0.001,-0.187,-0.7,9.788,9.86,wake
56.433,53.0,59.0,56.5,2.846,-0.939,-0.156,54.0,59.0,9.835,9.766,9.897,9.831,0.001,-0.277,-0.014,9.803,9.877,wake
52.9,52.0,53.0,53.0,0.09,5.111,-2.667,52.9,53.0,9.84,9.802,9.927,9.831,0.001,1.232,1.35,9.805,9.878,wake
55.3,52.0,62.0,56.0,8.543,-0.686,0.424,52.0,59.1,9.842,9.462,9.982,9.851,0.007,11.762,-2.959,9.802,9.897,wake
57.3,54.0,62.0,57.0,5.677,-0.954,0.441,55.0,61.0,9.867,9.773,9.933,9.866,0.001,0.484,-0.641,9.83,9.915,wake
53.9,52.0,56.0,53.5,2.89,-1.679,0.156,52.0,56.0,9.866,9.76,9.907,9.868,0.001,7.114,-2.147,9.842,9.888,wake
53.933,53.0,54.0,54.0,0.062,10.071,-3.474,54.0,54.0,9.866,9.793,9.922,9.867,0.001,1.388,-0.783,9.836,9.893,wake
55.0,55.0,55.0,55.0,0.0,-3.0,0.0,55.0,55.0,9.87,9.786,9.928,9.875,0.001,1.299,-0.45,9.842,9.898,wake
57.033,55.0,59.0,57.0,2.699,-1.639,-0.053,55.0,59.0,9.881,9.669,10.125,9.869,0.006,3.993,1.041,9.839,9.939,wake
57.667,56.0,59.0,58.0,0.689,-0.362,-0.363,56.9,59.0,9.868,9.78,9.933,9.866,0.001,2.231,-0.15,9.848,9.9,wake
57.9,56.0,66.0,56.0,10.957,0.283,1.367,56.0,63.1,9.738,8.764,9.927,9.784,0.052,9.203,-3.044,9.702,9.886,light
57.633,56.0,61.0,57.0,1.966,0.176,1.032,56.0,60.0,9.769,9.741,9.796,9.767,0.0,0.24,-0.156,9.753,9.78,wake
57.967,56.0,59.0,58.0,0.566,-0.063,-0.416,57.0,59.0,9.778,9.756,9.808,9.778,0.0,0.176,0.619,9.765,9.793,wake
58.533,57.0,60.0,58.0,0.982,-1.071,0.216,57.0,60.0,9.78,9.755,9.8,9.783,0.0,-0.006,-0.718,9.763,9.79,wake
57.067,57.0,58.0,57.0,0.062,10.071,3.474,57.0,57.0,9.786,9.757,9.813,9.789,0.0,-0.461,-0.233,9.765,9.801,wake
59.933,57.0,62.0,60.0,2.862,-1.37,-0.185,58.0,62.0,9.789,9.755,9.811,9.787,0.0,0.71,-0.503,9.779,9.804,wake
60.633,59.0,61.0,61.0,0.299,0.331,-1.154,60.0,61.0,9.796,9.761,9.82,9.798,0.0,-0.266,-0.428,9.78,9.811,wake
56.533,55.0,58.0,56.0,0.582,-0.467,0.563,56.0,58.0,9.798,9.773,9.833,9.797,0.0,0.638,0.568,9.783,9.816,wake
55.133,53.0,57.0,55.0,1.249,-0.746,0.023,54.0,57.0,9.799,9.771,9.826,9.798,0.0,-0.274,0.126,9.784,9.815,wake
54.533,53.0,58.0,54.0,3.049,-1.088,0.658,53.0,57.0,9.801,9.771,9.822,9.801,0.0,-0.677,-0.492,9.782,9.816,wake
56.9,55.0,59.0,56.5,2.09,-1.401,0.175,55.0,59.0,9.807,9.787,9.829,9.806,0.0,-0.597,0.036,9.79,9.821,wake
56.533,55.0,57.0,57.0,0.582,-0.152,-1.238,55.0,57.0,9.874,9.434,11.644,9.806,0.12,19.821,4.41,9.787,9.859,light
61.433,58.0,66.0,61.0,8.379,-1.303,0.332,58.0,66.0,9.877,9.797,11.086,9.835,0.051,24.558,5.128,9.811,9.864,wake
57.6,56.0,59.0,58.0,0.707,-0.393,-0.485,56.0,58.1,9.831,9.808,9.859,9.831,0.0,-0.442,0.437,9.814,9.854,wake
56.433,55.0,58.0,56.5,1.712,-1.732,0.056,55.0,58.0,9.829,9.802,9.859,9.831,0.0,-0.682,0.08,9.81,9.846,wake
57.433,57.0,59.0,57.0,0.446,0.274,1.253,57.0,58.1,9.837,9.81,9.86,9.834,0.0,-0.899,-0.048,9.819,9.855,wake
58.0,57.0,59.0,58.0,0.667,-1.5,0.0,57.0,59.0,9.833,9.808,9.856,9.835,0.0,-1.271,-0.205,9.813,9.848,wake
56.567,56.0,57.0,57.0,0.246,-1.928,-0.269,56.0,57.0,9.832,9.805,9.864,9.832,0.0,-0.425,0.074,9.815,9.847,wake
57.167,56.0,58.0,57.0,0.406,-0.616,-0.158,56.0,58.0,9.833,9.808,9.857,9.832,0.0,-0.909,0.009,9.814,9.851,wake
57.6,57.0,58.0,58.0,0.24,-1.833,-0.408,57.0,58.0,9.836,9.808,9.862,9.836,0.0,-0.511,-0.014,9.821,9.854,wake
59.167,58.0,60.0,59.5,0.806,-1.677,-0.333,58.0,60.0,9.846,9.797,10.18,9.833,0.004,17.898,4.185,9.811,9.86,wake
58.567,57.0,60.0,59.0,0.579,-0.373,0.001,58.0,59.1,9.833,9.81,9.858,9.834,0.0,-0.881,0.172,9.816,9.847,wake
57.767,57.0,59.0,58.0,0.579,-1.169,0.419,57.0,59.0,9.833,9.797,9.863,9.832,0.0,0.372,-0.15,9.819,9.847,wake
57.633,56.0,59.0,57.0,1.099,-1.292,0.079,56.0,59.0,9.834,9.802,9.859,9.83,0.0,0.057,-0.087,9.823,9.849,wake
57.6,57.0,58.0,58.0,0.24,-1.833,-0.408,57.0,58.0,9.834,9.803,9.861,9.835,0.0,-0.585,-0.377,9.813,9.852,wake
58.4,58.0,59.0,58.0,0.24,-1.833,0.408,58.0,59.0,9.829,9.798,9.858,9.83,0.0,-0.053,-0.231,9.813,9.843,wake
60.067,59.0,61.0,60.0,0.529,-1.106,-0.102,59.0,61.0,9.839,9.813,9.861,9.839,0.0,-0.277,0.025,9.826,9.852,wake
58.233,57.0,60.0,58.0,1.046,-1.092,0.27,57.0,60.0,9.832,9.807,9.866,9.83,0.0,-0.127,0.41,9.817,9.85,wake
59.3,58.0,60.0,59.0,0.41,-0.706,-0.366,58.9,60.0,9.836,9.814,9.856,9.835,0.0,-1.137,-0.138,9.815,9.853,wake
58.9,58.0,60.0,59.0,0.557,-1.192,0.164,58.0,60.0,9.836,9.805,9.859,9.836,0.0,-0.388,-0.418,9.82,9.85,wake
58.733,58.0,59.0,59.0,0.196,-0.886,-1.055,58.0,59.0,9.835,9.817,9.876,9.834,0.0,2.669,1.214,9.822,9.847,wake
59.167,58.0,61.0,59.0,0.672,-0.264,0.41,58.0,60.0,9.832,9.797,9.865,9.831,0.0,-0.437,0.277,9.816,9.857,wake
58.667,58.0,60.0,59.0,0.489,-0.831,0.563,58.0,60.0,9.829,9.793,9.86,9.829,0.0,-0.898,-0.094,9.808,9.85,wake
57.533,56.0,58.0,58.0,0.382,-0.098,-0.973,57.0,58.0,9.832,9.804,9.861,9.832,0.0,-0.745,0.213,9.815,9.853,wake
58.433,57.0,60.0,58.0,1.179,-1.257,0.171,57.0,60.0,9.834,9.797,9.865,9.834,0.0,0.139,-0.103,9.816,9.859,wake
58.167,57.0,60.0,58.0,0.939,-0.639,0.541,57.0,60.0,9.832,9.809,9.863,9.832,0.0,0.06,0.361,9.817,9.846,wake
58.6,58.0,59.0,59.0,0.24,-1.833,-0.408,58.0,59.0,9.833,9.796,9.851,9.836,0.0,0.086,-0.879,9.815,9.849,wake
58.567,58.0,60.0,58.0,0.646,-0.804,0.939,58.0,60.0,9.836,9.816,9.86,9.836,0.0,-0.558,0.159,9.824,9.849,wake
58.5,57.0,60.0,58.0,0.45,-0.222,0.331,58.0,59.0,9.826,9.805,9.852,9.825,0.0,-0.22,0.523,9.812,9.847,wake
57.067,57.0,58.0,57.0,0.062,10.071,3.474,57.0,57.0,9.829,9.795,9.873,9.829,0.0,0.35,0.35,9.81,9.848,wake
57.033,56.0,58.0,57.0,0.632,-1.416,-0.06,56.0,58.0,9.832,9.794,9.856,9.834,0.0,2.649,-0.99,9.822,9.843,wake
57.733,56.0,59.0,58.0,0.529,0.324,-0.584,57.0,58.1,9.829,9.801,9.862,9.829,0.0,-0.262,-0.036,9.811,9.842,wake
57.967,57.0,59.0,58.0,0.632,-1.416,0.06,57.0,59.0,9.831,9.809,9.855,9.833,0.0,-0.452,-0.142,9.816,9.843,wake
58.067,57.0,59.0,58.0,0.462,-0.841,-0.083,57.0,59.0,9.827,9.779,9.862,9.826,0.0,0.392,-0.219,9.808,9.85,wake
56.833,56.0,58.0,57.0,0.406,-0.616,0.158,56.0,58.0,9.831,9.799,9.855,9.831,0.0,0.686,-0.48,9.817,9.844,wake
57.7,56.0,59.0,58.0,1.677,-1.657,-0.26,56.0,59.0,9.832,9.804,9.871,9.833,0.0,-0.467,0.298,9.811,9.856,wake
57.833,57.0,59.0,58.0,0.339,-0.263,0.038,57.0,58.1,9.828,9.795,9.865,9.829,0.0,0.323,-0.159,9.812,9.846,wake
56.933,56.0,58.0,57.0,0.529,-1.106,0.102,56.0,58.0,9.832,9.812,9.856,9.832,0.0,-0.312,0.217,9.819,9.841,wake
58.333,57.0,59.0,58.0,0.489,-0.831,-0.563,57.0,59.0,9.832,9.804,9.858,9.829,0.0,-0.108,0.137,9.822,9.847,wake
57.767,57.0,59.0,58.0,0.512,-0.999,0.376,57.0,59.0,9.828,9.81,9.856,9.826,0.0,-0.4,0.703,9.814,9.847,wake
58.733,58.0,59.0,59.0,0.196,-0.886,-1.055,58.0,59.0,9.827,9.796,9.86,9.825,0.0,0.019,-0.037,9.814,9.846,wake
57.033,56.0,58.0,57.0,0.632,-1.416,-0.06,56.0,58.0,9.829,9.798,9.856,9.827,0.0,0.063,0.032,9.816,9.844,wake
57.3,56.0,59.0,57.5,1.143,-1.351,0.036,56.0,59.0,9.825,9.792,9.858,9.826,0.0,-0.331,-0.082,9.805,9.844,wake
59.767,58.0,61.0,60.0,1.312,-1.335,-0.334,58.0,61.0,9.825,9.798,9.861,9.826,0.0,-0.558,0.382,9.808,9.848,wake
59.033,58.0,60.0,59.0,0.499,-0.996,-0.047,58.0,60.0,9.829,9.808,9.845,9.831,0.0,-0.735,-0.393,9.815,9.841,wake
58.867,58.0,59.0,59.0,0.116,2.654,-2.157,58.0,59.0,9.831,9.809,9.854,9.833,0.0,-0.188,-0.336,9.816,9.841,wake
58.067,57.0,60.0,58.0,1.196,-1.423,0.327,57.0,59.1,9.829,9.792,9.86,9.83,0.0,0.192,-0.384,9.811,9.846,wake
58.6,57.0,60.0,59.0,0.373,-0.069,-0.386,58.0,59.0,9.827,9.805,9.858,9.828,0.0,-0.019,0.437,9.81,9.84,wake
57.567,57.0,58.0,58.0,0.246,-1.928,-0.269,57.0,58.0,9.826,9.796,9.861,9.825,0.0,-0.263,0.11,9.805,9.845,wake
58.6,58.0,59.0,59.0,0.24,-1.833,-0.408,58.0,59.0,9.827,9.791,9.854,9.826,0.0,-0.703,-0.041,9.81,9.849,deep
58.0,58.0,58.0,58.0,0.0,-3.0,0.0,58.0,58.0,9.829,9.791,9.854,9.828,0.0,-0.3,-0.478,9.803,9.849,deep
58.167,57.0,59.0,58.0,0.339,-0.263,-0.038,57.9,59.0,9.831,9.792,9.857,9.834,0.0,0.047,-0.603,9.81,9.848,deep
57.9,57.0,59.0,58.0,0.29,0.302,-0.077,57.0,58.1,9.831,9.807,9.856,9.831,0.0,-0.235,-0.217,9.816,9.845,deep
58.733,58.0,59.0,59.0,0.196,-0.886,-1.055,58.0,59.0,9.826,9.789,9.849,9.827,0.0,0.304,-0.568,9.805,9.843,deep
57.933,57.0,59.0,58.0,0.196,1.903,-0.315,57.0,58.0,9.833,9.805,9.869,9.831,0.0,0.077,0.324,9.813,9.851,deep
58.9,58.0,59.0,59.0,0.09,5.111,-2.667,58.9,59.0,9.829,9.803,9.851,9.832,0.0,-1.229,-0.292,9.81,9.841,deep
59.433,58.0,60.0,59.0,0.312,-0.882,-0.309,59.0,60.0,9.831,9.799,9.864,9.832,0.0,-0.295,0.012,9.81,9.849,deep
59.467,58.0,61.0,59.0,0.716,-0.566,0.27,58.9,61.0,9.832,9.808,9.874,9.832,0.0,0.416,0.551,9.813,9.848,deep
59.433,59.0,61.0,59.0,0.312,-0.335,0.837,59.0,60.0,9.83,9.808,9.851,9.829,0.0,-1.049,-0.005,9.813,9.846,deep
58.267,58.0,59.0,58.0,0.196,-0.886,1.055,58.0,59.0,9.829,9.804,9.853,9.829,0.0,-1.064,-0.136,9.809,9.844,deep
58.433,58.0,59.0,58.0,0.246,-1.928,0.269,58.0,59.0,9.83,9.81,9.851,9.83,0.0,-0.187,0.383,9.82,9.842,deep
57.667,57.0,58.0,58.0,0.222,-1.5,-0.707,57.0,58.0,9.83,9.8,9.864,9.827,0.0,-0.082,0.5,9.811,9.857,deep
58.7,57.0,61.0,59.0,2.077,-1.499,0.065,57.0,60.1,9.831,9.813,9.862,9.828,0.0,0.238,0.877,9.817,9.849,deep
59.467,59.0,61.0,59.0,0.582,-0.152,1.238,59.0,61.0,9.831,9.799,9.867,9.832,0.0,0.129,0.123,9.815,9.849,deep
58.967,58.0,60.0,59.0,0.366,-0.271,0.015,58.0,60.0,9.829,9.804,9.86,9.83,0.0,-0.724,-0.063,9.81,9.843,deep
59.267,59.0,60.0,59.0,0.196,-0.886,1.055,59.0,60.0,9.832,9.771,9.854,9.834,0.0,3.807,-1.737,9.814,9.847,deep
57.333,57.0,58.0,57.0,0.222,-1.5,0.707,57.0,58.0,9.824,9.796,9.85,9.826,0.0,-0.732,-0.027,9.808,9.844,deep
57.633,57.0,59.0,57.0,0.566,-0.897,0.717,57.0,59.0,9.833,9.81,9.87,9.831,0.0,0.448,0.798,9.817,9.85,deep
58.033,57.0,59.0,58.0,0.632,-1.416,-0.06,57.0,59.0,9.828,9.807,9.855,9.827,0.0,-0.821,0.209,9.814,9.843,deep
58.633,57.0,60.0,59.0,1.166,-1.157,-0.346,57.0,60.0,9.825,9.794,9.849,9.825,0.0,1.022,-0.436,9.814,9.84,deep
58.667,58.0,59.0,59.0,0.222,-1.5,-0.707,58.0,59.0,9.828,9.779,9.86,9.829,0.0,1.471,-0.577,9.809,9.847,deep
59.133,58.0,60.0,59.0,0.449,-0.795,-0.162,58.0,60.0,9.825,9.794,9.851,9.827,0.0,-0.545,-0.282,9.805,9.84,deep
58.433,57.0,59.0,59.0,0.512,-0.592,-0.856,57.0,59.0,9.829,9.804,9.858,9.827,0.0,-0.768,0.277,9.811,9.85,deep
